authors_name,context
milton,atoms around flag faction several clans heavy sharp smooth swift slow swarm populous unnumbered sands barca cyrene torrid soil levied side warring winds poise lighter wings adhere rules moment chaos umpire sits decision embroils fray reigns next high arbiter chance governs wild abyss womb nature perhaps grave neither sea shore air fire pregnant causes mixed confusedly thus must ever fight unless th almighty maker ordain dark materials create worlds wild abyss wary fiend stood brink hell looked pondering voyage narrow frith cross ear less pealed noises loud ruinous compare great things small bellona storms battering engines bent rase capital city
milton,henceforth lest heavenly form pretended hellish falshood snare thee persisted happy thy pride wandering vanity least safe rejected forewarning disdained trusted longing seen though devil overweening serpent meeting fooled beguiled thou thee trust thee side imagined wise constant mature proof assaults understood show rather solid virtue rib crooked nature bent appears part sinister drawn well thrown supernumerary number found god creator wise peopled highest heaven spirits masculine create last novelty earth fair defect nature fill world men angels without feminine find way generate mankind mischief befallen shall befall innumerable disturbances earth female snares strait conjunction sex either never shall find
milton,fierce reflux rebound natural center light heavy though place fleeting joys paradise dear bought lasting woes request thee maker clay mould man solicit thee darkness promote place delicious garden concurred right equal reduce dust desirous resign render back received unable perform thy terms hard hold good sought loss sufficient penalty hast thou added sense endless woes inexplicable mocked death lengthened deathless pain gladly would meet mortality sentence earth insensible glad would lay mother lap rest sleep secure dreadful voice would thunder ears fear worse offspring would torment cruel expectation yet one doubt pursues still lest die lest pure breath life
milton,well know wills say seems wisest virtuousest discreetest best higher knowledge presence falls degraded wisdom discourse loses discountenanced like folly shows authority reason wait one intended first made occasionally consummate greatness mind nobleness seat build loveliest create awe guard angelick placed angel contracted brow accuse nature hath done part thou thine diffident wisdom deserts thee thou dismiss thou needest nigh attributing overmuch things less excellent thou thyself perceivest admirest thou transports thee outside fair doubt worthy well thy cherishing thy honouring thy love thy subjection weigh thyself value nothing profits grounded right well managed skill thou knowest acknowledge thee head
milton,tears bewailing excess terrour hide patiently thy bidding obey dismiss disconsolate reveal adam shall come future days shall thee enlighten intermix covenant woman seed renewed send forth though sorrowing yet peace east side garden place entrance eden easiest climbs cherubick watch sword flame approach far fright guard passage tree life lest paradise receptacle prove spirits foul trees prey whose stolen fruit man delude ceased power prepared swift descent cohort bright watchful cherubim four faces like double janus shape spangled eyes numerous argus wakeful drouse charmed arcadian pipe pastoral reed hermes opiate rod mean world sacred light leucothea waked fresh dews
milton,names pay thee fealty low subjection understand fish within watery residence hither summoned since change element draw thinner air thus spake bird beast behold approaching two two cowering low blandishment bird stooped wing named passed understood nature knowledge god endued sudden apprehension found methought wanted still heavenly vision thus presumed name thou mankind aught mankind higher surpassest far naming may adore thee author universe good man whose well amply hands liberal thou hast provided things see partakes solitude happiness enjoy alone enjoying contentment find thus presumptuous vision bright smile brightened thus replied callest thou solitude earth various living creatures air
milton,hath made supreme equals farewell happy fields joy ever dwells hail horrors hail infernal world thou profoundest hell receive thy new possessor one brings mind changed place time mind place make heaven hell hell heaven matter still less thunder hath made greater least shall free th almighty hath built envy drive us hence may reigh secure choice reign worth ambition though hell better reign hell serve heaven wherefore let faithful friends th associates loss lie thus astonished th oblivious pool call share us part unhappy mansion rallied arms try may yet regained heaven lost hell satan spake beelzebub thus answered
milton,reigns go michael celestial armies prince thou military prowess next gabriel lead forth battle sons invincible lead forth armed saints thousands millions ranged fight equal number godless crew rebellious fire hostile arms fearless assault brow heaven pursuing drive god bliss place punishment gulf tartarus ready opens wide fiery chaos receive fall spake sovran voice clouds began darken hill smoke roll dusky wreaths reluctant flames sign wrath awaked less dread loud ethereal trumpet high blow command powers militant stood heaven mighty quadrate joined union irresistible moved silence bright legions sound instrumental harmony breathed heroick ardour adventurous deeds leaders cause god messiah
milton,downcast damp yet wherein appeared obscure glimpse joy found chief despair found lost loss countenance cast like doubtful hue wonted pride soon recollecting high words bore semblance worth substance gently raised fainting courage dispelled fears straight commands warlike sound trumpets loud clarions upreared mighty standard proud honour claimed azazel right cherub tall forthwith glittering staff unfurled th imperial ensign full high advanced shone like meteor streaming wind gems golden lustre rich emblazed seraphic arms trophies sonorous metal blowing martial sounds universal host shout tore hell concave beyond frighted reign chaos old night moment gloom seen ten thousand banners rise air
milton,listening stood bright pomp ascended jubilant open ye everlasting gates sung open ye heavens living doors let great creator work returned magnificent six days work world open henceforth oft god deign visit oft dwellings men delighted frequent intercourse thither send winged messengers errands supernal grace sung glorious train ascending heaven opened wide blazing portals led god eternal house direct way broad ample road whose dust gold pavement stars stars thee appear seen galaxy milky way nightly circling zone thou seest powdered stars earth seventh evening arose eden sun set twilight east came forerunning night holy mount heaven top imperial throne
milton,pyrrha restore race mankind drowned shrine themis stood devout heaven prayers flew missed way envious winds blown vagabond frustrate passed dimensionless heavenly doors clad incense golden altar fumed great intercessour came sight father throne glad son presenting thus intercede began see father earth sprung thy implanted grace man sighs prayers golden censer mixed incense thy priest thee bring fruits pleasing savour thy seed sown contrition heart hand manuring trees paradise could produced ere fallen innocence therefore bend thine ear supplication hear sighs though mute unskilful words pray let interpret advocate propitiation works good good ingraft merit shall perfect death shall
milton,four faces like double janus shape spangled eyes numerous argus wakeful drouse charmed arcadian pipe pastoral reed hermes opiate rod mean world sacred light leucothea waked fresh dews imbalmed earth adam first matron eve ended orisons found strength added new hope spring despair joy fear yet linked thus eve welcome words renewed eve easily faith admit good enjoy heaven descends us aught ascend heaven prevalent concern mind god incline hard belief may seem yet prayer one short sigh human breath upborne even seat god since sought prayer offended deity appease kneeled humbled heart methought saw placable mild bending ear persuasion
milton,angry foe give ever doubtful never sure wise let loose ire belike impotence unaware give enemies wish end anger anger saves punish endless cease say counsel war decreed reserved destined eternal woe whatever suffer suffer worse worst thus sitting thus consulting thus arms fled amain pursued struck heaven afflicting thunder besought deep shelter us hell seemed refuge wounds lay chained burning lake sure worse breath kindled grim fires awaked blow sevenfold rage plunge us flames intermitted vengeance arm red right hand plague us stores opened firmament hell spout cataracts fire impendent horrors threatening hideous fall one day upon heads perhaps
milton,created hugest swim th haply slumbering norway foam pilot small skiff deeming island oft seamen tell fixed anchor scaly rind moors side lee night invests sea wished morn delays stretched huge length lay chained burning lake ever thence risen heaved head high permission heaven left large dark designs reiterated crimes might heap damnation sought evil others enraged might see malice served bring forth infinite goodness grace mercy shewn man seduced treble confusion wrath vengeance poured forthwith upright rears pool mighty stature hand flames driven backward slope pointing spires rolled billows leave th midst horrid vale expanded wings steers flight aloft
milton,religious titled sons god shall yield virtue fame ignobly trains smiles fair atheists swim joy erelong swim large laugh world erelong world tears must weep thus adam short joy bereft pity shame live well entered fair turn aside tread paths indirect mid way faint still see tenour man woe holds woman begin man effeminate slackness begins said angel better hold place wisdom superiour gifts received prepare thee another scene looked saw wide territory spread towns rural works cities men lofty gates towers concourse arms fierce faces threatening war giants mighty bone bold emprise part wield arms part curb foaming steed
milton,true opener mine eyes prime angel blest much better seems vision hope peaceful days portends two past hate death pain much worse nature seems fulfilled ends thus michael judge best pleasure though nature seeming meet created thou art nobler end holy pure conformity divine tents thou sawest pleasant tents wickedness wherein shall dwell race slew brother studious appear arts polish life inventers rare unmindful maker though spirit taught gifts acknowledged none yet beauteous offspring shall beget fair female troop thou sawest seemed goddesses blithe smooth gay yet empty good wherein consists woman domestick honour chief praise bred completed taste lustful
milton,watched blew trumpet heard oreb since perhaps god descended perhaps sound general doom angelick blast filled regions blisful bowers amarantine shade fountain spring waters life sat fellowships joy sons light hasted resorting summons high took seats till throne supreme almighty thus pronounced sovran sons like one us man become know good evil since taste defended fruit let boast knowledge good lost evil got happier sufficed known good evil sorrows repents prays contrite motions longer move heart know variable vain lest therefore bolder hand reach also tree life eat live ever dream least live ever remove decree send garden forth till
milton,free usurper encroachment proud stays man god tower intends siege defiance wretched man food convey thither sustain rash army thin air clouds pine entrails gross famish breath bread thus michael justly thou abhorrest son quiet state men trouble brought affecting subdue rational liberty yet know withal since thy original lapse true liberty lost always right reason dwells twinned hath dividual reason man obscured obeyed immediately inordinate desires upstart passions catch government reason servitude reduce man till free therefore since permits within unworthy powers reign free reason god judgement subjects without violent lords oft undeservedly enthrall outward freedom tyranny must though
milton,nature first begins farthest verge chaos retire outmost works broken foe tumult less less hostile din satan less toil ease wafts calmer wave dubious light like vessel holds gladly port though shrouds tackle torn emptier waste resembling air weighs spread wings leisure behold far th empyreal heaven extended wide circuit undetermined square round opal towers battlements adorned living sapphire native seat fast hanging golden chain pendent world bigness star smallest magnitude close moon thither full fraught mischievous revenge accursed cursed hour hies book iii hail holy light offspring heaven firstborn eternal coeternal beam may express thee unblam since god light
milton,sat hill retired thoughts elevate reasoned high providence foreknowledge fate fixed fate free foreknowledge absolute found end wandering mazes lost good evil much argued happiness final misery passion apathy glory shame vain wisdom false philosophy yet pleasing sorcery could charm pain anguish excite fallacious hope arm th obdured breast stubborn patience triple steel another part squadrons gross bands bold adventure discover wide dismal world clime perhaps might yield easier habitation bend four ways flying march along banks four infernal rivers disgorge burning lake baleful streams abhorred styx flood deadly hate sad acheron sorrow black deep cocytus named lamentation loud heard
milton,deep hide fraud interview stood suddenly head appeared satan thus heard commanding loud vanguard right left front unfold may see hate us seek peace composure open breast stand ready receive like overture turn back perverse doubt however witness heaven heaven witness thou anon discharge freely part ye appointed stand charge briefly touch propound loud may hear scoffing ambiguous words scarce ended right left front divided either flank retired eyes discovered new strange triple mounted row pillars laid wheels like pillars seemed hollowed bodies made oak fir branches lopt wood mountain felled brass iron stony mould mouths hideous orifice gaped us
milton,add thy name sun tell thee hate thy beams bring remembrance state fell glorious thy sphere till pride worse ambition threw warring heaven heaven matchless king ah wherefore deserved return created bright eminence good upbraided none service hard could less afford praise easiest recompence pay thanks due yet good proved ill wrought malice lifted high sdeined subjection thought one step higher would set highest moment quit debt immense endless gratitude burdensome still paying still owe forgetful still received understood grateful mind owing owes still pays indebted discharged burden powerful destiny ordained inferiour angel stood happy unbounded hope raised ambition yet
milton,eager appetite raised smell savoury fruit desire inclinable grown touch taste solicited longing eye yet first pausing thus mused great thy virtues doubtless best fruits though kept man worthy admired whose taste long forborn first assay gave elocution mute taught tongue made speech speak thy praise thy praise also forbids thy use conceals us naming thee tree knowledge knowledge good evil forbids us taste forbidding commends thee infers good thee communicated want good unknown sure yet unknown plain forbids know forbids us good forbids us wise prohibitions bind death bind us profits inward freedom day eat fair fruit doom shall
milton,shun bitter consequence know day thou eatest thereof sole command inevitably thou shalt die day mortal happy state lose expelled hence world woe sorrow sternly pronounced rigid interdiction resounds yet dreadful mine ear though choice incur soon clear aspect returned gracious purpose thus renewed fair bounds earth thee thy race give lords things therein live live sea air beast fish fowl sign whereof bird beast behold kinds bring receive thee names pay thee fealty low subjection understand fish within watery residence hither summoned since change element draw thinner air thus spake bird beast behold approaching two two cowering low blandishment
milton,clashing brayed horrible discord madding wheels brazen chariots raged dire noise conflict head dismal hiss fiery darts flaming vollies flew flying vaulted either host fire fiery cope together rushed battles main ruinous assault inextinguishable rage heaven resounded earth earth center shook wonder millions fierce encountering angels fought either side least could wield elements arm force regions much power army army numberless raise dreadful combustion warring disturb though destroy happy native seat eternal king omnipotent strong hold heaven high limited might though numbered divided legion might seemed numerous host strength armed hand legion led fight yet leader seemed warriour single chief
milton,gaze open admiration behold great creator hath bestowed worlds hath graces poured things meet universal maker may praise justly hath driven rebel foes deepest hell repair loss created new happy race men serve better wise ways spake false dissembler unperceived neither man angel discern hypocrisy evil walks invisible except god alone permissive heaven earth oft though wisdom wake suspicion sleeps wisdom gate simplicity resigns charge goodness thinks ill ill seems beguiled uriel though regent sun held spirit heaven fraudulent impostor foul uprightness answer thus returned fair angel thy desire tends know works god thereby glorify great leads excess reaches blame
milton,god day honoured great father proclaimed messiah king anointed could bear pride sight thought impaired deep malice thence conceiving disdain soon midnight brought dusky hour friendliest sleep silence resolved legions dislodge leave unworshipt unobeyed throne supreme contemptuous next subordinate awakening thus secret spake sleepest thou companion dear sleep close thy rememberest decree yesterday late hath passed lips heaven almighty thou thy thoughts wast wont mine thee wont impart waking one thy sleep dissent new laws thou seest imposed new laws reigns new minds may raise us serve new counsels debate doubtful may ensue place utter safe assemble thou myriads lead
milton,back dreadful revolution defenceless head death found eternal incorporate part single posterity stands cursed fair patrimony must leave ye sons able waste leave ye none disinherited would bless curse ah mankind one man fault thus guiltless condemned guiltless proceed corrupt mind depraved acquitted stand sight god disputes forced absolve evasions vain reasonings though mazes lead still conviction first last source spring corruption blame lights due might wrath fond wish couldst thou support burden heavier earth bear world much heavier though divided bad woman thus thou desirest thou fearest alike destroys hope refuge concludes thee miserable beyond past example future satan
milton,mayest day thou eatest thou diest death penalty imposed beware govern well thy appetite lest sin surprise thee black attendant death finished made viewed behold entirely good even morn accomplished sixth day yet till creator work desisting though unwearied returned heaven heavens high abode thence behold new created world addition empire showed prospect throne good fair answering great idea rode followed acclamation sound symphonious ten thousand harps tuned angelick harmonies earth air resounded thou rememberest thou heardst heavens constellations rung planets station listening stood bright pomp ascended jubilant open ye everlasting gates sung open ye heavens living doors let great
milton,despair slumbered wakes bitter memory must worse worse deeds worse sufferings must ensue sometimes towards eden view lay pleasant grieved look fixes sad sometimes towards heaven sun sat high meridian tower much revolving thus sighs began thou surpassing glory crowned lookest thy sole dominion like god new world whose sight stars hide diminished heads thee call friendly voice add thy name sun tell thee hate thy beams bring remembrance state fell glorious thy sphere till pride worse ambition threw warring heaven heaven matchless king ah wherefore deserved return created bright eminence good upbraided none service hard could less afford praise
milton,secure discharge penalty death released days long till life knows dust thither must return else double object sight flight pursued air ground one way hour east darkness ere day orient yon western cloud draws blue firmament radiant white slow descends something heavenly fraught erred heavenly bands sky jasper lighted paradise hill made halt glorious apparition doubt carnal fear day dimmed adam eye glorious angels met jacob mahanaim saw field pavilioned guardians bright flaming mount appeared dothan covered camp fire syrian king surprise one man levied war war unproclaimed princely hierarch bright stand left powers seise possession garden alone find adam
milton,temptation thus began wonder sovran mistress perhaps thou canst art sole wonder much less arm thy looks heaven mildness disdain displeased approach thee thus gaze insatiate thus single feared thy awful brow awful thus retired fairest resemblance thy maker fair thee things living gaze things thine gift thy celestial beauty adore ravishment beheld best beheld universally admired enclosure wild beasts among beholders rude shallow discern half thee fair one man except sees thee one seen goddess among gods adored served angels numberless thy daily train glozed tempter proem tuned heart eve words made way though voice much marvelling length unamazed
milton,groves whose rich trees wept odorous gums balm others whose fruit burnished golden rind hung amiable hesperian fables true true delicious taste betwixt lawns level downs flocks grazing tender herb interposed palmy hillock flowery lap irriguous valley spread store flowers hue without thorn rose another side umbrageous grots caves cool recess mantling vine lays forth purple grape gently creeps luxuriant mean murmuring waters fall slope hills dispersed lake fringed bank myrtle crowned crystal mirrour holds unite streams birds quire apply airs vernal airs breathing smell field grove attune trembling leaves universal pan knit graces hours dance led eternal spring fair
milton,noontide repast afternoon repose much deceived much failing hapless eve thy presumed return event perverse thou never hour paradise foundst either sweet repast sound repose ambush hid among sweet flowers shades waited hellish rancour imminent intercept thy way send thee back despoiled innocence faith bliss since first break dawn fiend mere serpent appearance forth come quest likeliest might find two mankind whole included race purposed prey bower field sought tuft grove pleasant lay tendance plantation delight fountain shady rivulet sought wished hap might find eve separate wished hope seldom chanced wish beyond hope eve separate spies veiled cloud fragrance stood
milton,night let signs seasons days circling years let lights ordain office firmament heaven give light earth god made two great lights great use man greater rule day less night altern made stars set firmament heaven illuminate earth rule day vicissitude rule night light darkness divide god saw surveying great work good celestial bodies first sun mighty sphere framed unlightsome first though ethereal mould formed moon globose every magnitude stars sowed stars heaven thick field light far greater part took transplanted cloudy shrine placed sun orb made porous receive drink liquid light firm retain gathered beams great palace light hither fountain
milton,prey knows end mine involved knows prove bitter morsel bane whenever shall fate pronounced thou father forewarn thee shun deadly arrow neither vainly hope invulnerable bright arms tempered heavenly mortal dint save reigns none resist finished subtle fiend lore soon learned milder thus answered smooth dear daughter since thou thy sire fair son dear pledge dalliance thee heaven joys sweet sad mention dire change befallen us unforeseen know come enemy set free dark dismal house pain thee heavenly host spirits pretences armed fell us high go uncouth errand sole one expose lonely steps tread th unfounded deep void immense search
milton,foe envying happiness despairing seeks work us woe shame sly assault somewhere nigh hand watches doubt greedy hope find wish best advantage us asunder hopeless circumvent us joined speedy aid might lend need whether first design withdraw fealty god disturb conjugal love perhaps bliss enjoyed us excites envy worse leave faithful side gave thee still shades thee protects wife danger dishonour lurks safest seemliest husband stays guards worst endures virgin majesty eve one loves unkindness meets sweet austere composure thus replied offspring heaven earth earth lord enemy seeks ruin thee informed learn parting angel shady nook stood behind returned shut
milton,thereby fame world high titles rich prey shall change course pleasure ease sloth surfeit lust till wantonness pride raise friendship hostile deeds peace conquered also enslaved war shall freedom lost virtue lose fear god piety feigned sharp contest battle found aid invaders therefore cooled zeal thenceforth shall practice live secure worldly dissolute lords shall leave enjoy earth shall bear enough temperance may tried shall turn degenerate depraved justice temperance truth faith forgot one man except son light dark age example good allurement custom world offended fearless reproach scorn twelve sons encreased departs canaan land hereafter called egypt divided river nile
milton,fire nathless endured till beach inflamed sea stood called legions angel forms lay entranced thick autumnal leaves strow brooks vallombrosa th etrurian shades high embower scattered sedge afloat fierce winds orion armed hath vexed coast whose waves busiris memphian chivalry perfidious hatred pursued sojourners goshen beheld safe shore floating carcases broken thick bestrown abject lost lay covering flood amazement hideous change called loud hollow deep hell resounded princes potentates warriors flower heaven lost astonishment seize eternal spirits ye chosen place toil battle repose wearied virtue ease find slumber vales heaven abject posture ye sworn adore conqueror beholds cherub seraph rolling
milton,saw wish stay rose went forth among fruits flowers visit prospered bud bloom nursery coming sprung touched fair tendance gladlier grew yet went discourse delighted capable ear high pleasure reserved adam relating sole auditress husband relater preferred angel ask chose rather knew would intermix grateful digressions solve high dispute conjugal caresses lip words alone pleased meet pairs love mutual honour joined demeanour forth went unattended queen pomp winning graces waited still shot darts desire eyes wish still sight raphael adam doubt proposed benevolent facile thus replied ask search blame thee heaven book god thee set wherein read wonderous works learn
milton,happy happy ill secured long continue high seat heaven ill fenced heaven keep foe entered yet purposed foe could pity thus forlorn though unpitied league seek mutual amity strait close must dwell henceforth dwelling haply may please like fair paradise sense yet accept maker work gave freely give hell shall unfold entertain two widest gates send forth kings room like narrow limits receive numerous offspring better place thank puts loth revenge wrong wronged harmless innocence melt yet publick reason honour empire revenge enlarged conquering new world compels else though damned abhor spake fiend necessity tyrant plea excused devilish deeds lofty
milton,darkness enters till hour veil heaven though darkness might well seem twilight went forth morn highest heaven arrayed gold empyreal vanished night shot orient beams plain covered thick embattled squadrons bright chariots flaming arms fiery steeds reflecting blaze blaze first met view war perceived war procinct found already known news thought reported gladly mixed among friendly powers received joy acclamations loud one many myriads fallen yet one returned lost sacred hill led high applauded present seat supreme whence voice midst golden cloud thus mild heard servant god well done well hast thou fought better fight single hast maintained revolted multitudes
milton,grave eyed let eyes rove without rein till amorous net fast caught liked liking chose love treat till love harbinger appeared heat light nuptial torch bid invoke hymen first marriage rites invoked feast musick tents resound happy interview fair event love youth lost songs garlands flowers charming symphonies attached heart adam soon inclined admit delight bent nature thus expressed true opener mine eyes prime angel blest much better seems vision hope peaceful days portends two past hate death pain much worse nature seems fulfilled ends thus michael judge best pleasure though nature seeming meet created thou art nobler end holy
milton,yet pale horse sin thus began second satan sprung death thinkest thou empire though earned travel difficult better far still hell dark threshold sat watch unnamed undreaded thyself half starved thus monster answered soon eternal famine pine alike hell paradise heaven best ravine may meet though plenteous little seems stuff maw vast corps incestuous mother thus replied thou therefore herbs fruits flowers feed first beast next fish fowl homely morsels whatever thing sithe time mows devour unspared till man residing race thoughts looks words actions infect season thy last sweetest prey said betook several ways destroy unimmortal make kinds destruction
milton,earth metal stone parts like alike informed radiant light glowing iron fire metal part seemed gold part silver clear stone carbuncle chrysolite ruby topaz twelve shone aaron stone besides imagined rather oft elsewhere seen stone like philosophers vain long sought vain though powerful art bind volatile hermes call unbound various shapes old proteus sea drained limbeck native form wonder fields regions breathe forth elixir pure rivers run potable gold one virtuous touch sun far us remote produces terrestrial humour mixed dark many precious things colour glorious effect rare matter new gaze devil met undazzled far wide eye commands sight obstacle
milton,higher hill wider looking round whereon different cause tempter set second adam wilderness show earth kingdoms glory eye might command wherever stood city old modern fame seat mightiest empire destined walls cambalu seat cathaian samarchand oxus temir throne paquin sinaean kings thence agra lahor great mogul golden chersonese persian ecbatan sat since hispahan russian ksar mosco sultan bizance could eye ken empire negus utmost port ercoco less maritim kings mombaza quiloa melind sofala thought ophir realm congo angola farthest south thence niger flood atlas mount kingdoms almansor fez sus morocco algiers tremisen europe thence rome sway world spirit perhaps also
milton,pale fear surprised first fear surprised sense pain fled ignominious evil brought sin disobedience till hour liable fear flight pain far otherwise inviolable saints cubick phalanx firm advanced entire invulnerable impenetrably armed high advantages innocence gave foes sinned disobeyed fight stood unwearied unobnoxious pained wound though place violence moved night course began heaven inducing darkness grateful truce imposed silence odious din war cloudy covert retired victor vanquished foughten field michael angels prevalent encamping placed guard watches round cherubick waving fires part satan rebellious disappeared far dark dislodged void rest potentates council called night midst thus undismayed began danger tried known
milton,alchemist turn holds possible turn metals drossiest ore perfect gold mine mean table eve ministered naked flowing cups pleasant liquours crowned innocence deserving paradise ever sons god excuse enamoured sight hearts love unlibidinous reigned jealousy understood injured lover hell thus meats drinks sufficed burdened nature sudden mind arose adam let occasion pass given great conference know things world dwell heaven whose excellence saw transcend far whose radiant forms divine effulgence whose high power far exceeded human wary speech thus empyreal minister framed inhabitant god know well thy favour honour done man whose lowly roof thou hast vouchsafed enter earthly fruits
milton,behind gives hope sleep thou didst abhor dream waking thou never consent disheartened cloud looks wont cheerful serene fair morning first smiles world let us fresh employments rise among groves fountains flowers open choisest bosomed smells reserved night kept thee store cheered fair spouse cheered silently gentle tear let fall either eye wiped hair two precious drops ready stood crystal sluice ere fell kissed gracious signs sweet remorse pious awe feared offended cleared field haste first shady arborous roof soon forth come open sight sun scarce wheels yet hovering shot parallel earth dewy ray discovering wide landskip east paradise eden
milton,rallied arms try may yet regained heaven lost hell satan spake beelzebub thus answered leader armies bright th omnipotent none could foiled hear voice liveliest pledge hope fears dangers heard oft worst extremes perilous edge battle raged assaults surest signal soon resume new courage revive though lie grovelling prostrate yon lake fire erewhile astounded amazed wonder fallen pernicious height scare ceased superior fiend moving toward shore ponderous shield ethereal temper massy large round behind cast broad circumference hung shoulders like moon whose orb optic glass tuscan artist views evening top fesole valdarno descry new lands rivers mountains spotty globe spear
milton,patrons mankind gods sons gods destroyers rightlier called plagues men thus fame shall achieved renown earth merits fame silence hid seventh thee thou beheldst righteous world preverse therefore hated therefore beset foes daring single utter odious truth god would come judge saints high rapt balmy cloud winged steeds thou sawest receive walk god high salvation climes bliss exempt death show thee reward awaits good rest punishment direct thine eyes soon behold looked saw face things quite changed brazen throat war ceased roar turned jollity game luxury riot feast dance marrying prostituting befel rape adultery passing fair allured thence cups civil
milton,receive bliss whether heaven earth earth shall paradise far happier place eden far happier days spake michael paused world great period sire replete joy wonder thus replied goodness infinite goodness immense good evil shall produce evil turn good wonderful creation first brought forth light darkness full doubt stand whether repent sin done occasioned rejoice much much good thereof shall spring god glory men god wrath grace shall abound say deliverer heaven must betide faithful left among unfaithful herd enemies truth shall guide people defend deal worse followers dealt sure said angel heaven comforter send promise father shall dwell spirit within
milton,judgement aught else free would admit thine thy sons weal woe thee placed beware thy persevering shall rejoice blest stand fast stand fall free thine arbitrement lies perfect within outward aid require temptation transgress repel saying arose adam thus followed benediction since part go heavenly guest ethereal messenger sent whose sovran goodness adore gentle affable hath thy condescension shall honoured ever grateful memory thou mankind good friendly still oft return parted angel heaven thick shade adam bower book ix talk god angel guest man friend familiar us sit indulgent partake rural repast permitting venial discourse unblam must change notes tragick
milton,joy congratulant approached hand silence words attention thrones dominations princedoms virtues powers possession right call ye declare ye returned successful beyond hope lead ye forth triumphant infernal pit abominable accursed house woe dungeon tyrant possess lords spacious world native heaven little inferiour adventure hard peril great achieved long tell done suffered pain voyaged th unreal vast unbounded deep horrible confusion sin death broad way paved expedite glorious march toiled uncouth passage forced ride untractable abyss plunged womb unoriginal night chaos wild jealous secrets fiercely opposed journey strange clamorous uproar protesting fate supreme thence found new created world fame heaven long
milton,forbidden tree whose mortal taste brought death world woe loss eden till one greater man restore us regain blissful seat sing heavenly muse secret top oreb sinai didst inspire shepherd first taught chosen seed beginning heavens earth rose chaos sion hill delight thee siloa brook flowed fast oracle god thence invoke thy aid adventurous song middle flight intends soar th aonian mount pursues things unattempted yet prose rhyme chiefly thou spirit dost prefer temples th upright heart pure instruct thou thou first wast present mighty wings outspread brooding vast abyss pregnant dark illumine low raise support height great argument may
milton,melancholy damp cold dry weigh thy spirits last consume balm life ancestor henceforth fly death would prolong life much bent rather may quit fairest easiest cumbrous charge must keep till appointed day rendering patiently attend dissolution michael replied love thy life hate thou livest live well long short permit heaven prepare thee another sight looked saw spacious plain whereon tents various hue herds cattle grazing others whence sound instruments made melodious chime heard harp organ moved stops chords seen volant touch instinct proportions low high fled pursued transverse resonant fugue part stood one forge labouring two massy clods iron brass
milton,long roused sea hoarse cadence lull seafaring men whose bark chance pinnace anchors craggy bay tempest applause heard mammon ended sentence pleased advising peace another field dreaded worse hell much fear thunder sword michael wrought still within less desire found nether empire might rise policy long process time emulation opposite heaven beelzebub perceived satan except none higher sat grave aspect rose rising seemed pillar state deep front engraven deliberation sat public care princely counsel face yet shone majestic though ruin sage stood atlantean shoulders fit bear weight mightiest monarchies look drew audience attention still night summer noontide air thus spake
milton,consult began book ii high throne royal state far outshone wealth ormus ind gorgeous east richest hand showers kings barbaric pearl gold satan exalted sat merit raised bad eminence despair thus high uplifted beyond hope aspires beyond thus high insatiate pursue vain war heaven success untaught proud imaginations thus displayed powers dominions deities heaven since deep within gulf hold immortal vigour though oppressed fallen give heaven lost descent celestial virtues rising appear glorious dread fall trust fear second fate though right fixed laws heaven first create leader next free choice besides council fight hath achieved merit yet loss thus far
milton,cube training devilish enginery impaled every side shadowing squadrons deep hide fraud interview stood suddenly head appeared satan thus heard commanding loud vanguard right left front unfold may see hate us seek peace composure open breast stand ready receive like overture turn back perverse doubt however witness heaven heaven witness thou anon discharge freely part ye appointed stand charge briefly touch propound loud may hear scoffing ambiguous words scarce ended right left front divided either flank retired eyes discovered new strange triple mounted row pillars laid wheels like pillars seemed hollowed bodies made oak fir branches lopt wood mountain felled
milton,front presented stood terrible array hideous length cloudy van rough edge battle ere joined satan vast haughty strides advanced came towering armed adamant gold abdiel sight endured stood among mightiest bent highest deeds thus undaunted heart explores heaven resemblance highest yet remain faith realty remain wherefore strength might fail virtue fails weakest prove boldest though fight unconquerable puissance trusting almighty aid mean try whose reason tried unsound false aught debate truth hath win arms disputes alike victor though brutish contest foul reason hath deal force yet reason reason overcome pondering armed peers forth stepping opposite met daring foe prevention incensed
milton,added new hope spring despair joy fear yet linked thus eve welcome words renewed eve easily faith admit good enjoy heaven descends us aught ascend heaven prevalent concern mind god incline hard belief may seem yet prayer one short sigh human breath upborne even seat god since sought prayer offended deity appease kneeled humbled heart methought saw placable mild bending ear persuasion grew heard favour peace returned home breast memory promise thy seed shall bruise foe minded dismay yet assures bitterness death past shall live whence hail thee eve rightly called mother mankind mother things living since thee man live
milton,hiss hiss returned forked tongue forked tongue transformed alike serpents accessories bold riot dreadful din hissing hall thick swarming complicated monsters head tail scorpion asp amphisbaena dire cerastes horned hydrus elops drear dipsas thick swarmed soil bedropt blood gorgon isle ophiusa still greatest midst dragon grown larger sun ingendered pythian vale slime huge python power less seemed rest still retain followed issuing forth open field yet left revolted rout station stood array sublime expectation see triumph issuing forth glorious chief saw sight instead croud ugly serpents horrour fell horrid sympathy saw felt changing arms fell spear shield fast dire hiss
